Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	Methylations	Demethylations	BirthRate	MigrationRate	OriginTime	Descendants
5	149663	158589	0	0	0	1	14	17	1.000000	0.000000	90.857330	23
1	67657	121534	0	0	0	1	5	8	1.000000	0.000000	87.400131	39
0	110175	121540	0	0	0	1	12	9	1.000000	0.000000	87.400452	2
0	38156	121543	0	0	0	1	4	11	1.000000	0.000000	87.400978	11
0	34185	121546	0	0	0	1	8	7	1.000000	0.000000	87.401314	18
0	143702	148183	0	0	0	1	13	9	1.000000	0.000000	89.962746	5
11	135360	136159	0	0	0	1	14	11	1.000000	0.000000	88.842606	43
0	69301	121575	0	0	0	1	10	7	1.000000	0.000000	87.404732	1
0	99000	152158	0	0	0	1	4	9	1.000000	0.000000	90.318260	41
5	129118	145996	0	0	0	1	8	7	1.000000	0.000000	89.764366	8
4	103851	180822	0	0	0	1	10	12	1.000000	0.000000	92.650238	4
0	56807	123763	0	0	0	1	11	9	1.000000	0.000000	87.623634	8
0	117589	146746	0	0	0	1	4	10	1.000000	0.000000	89.834648	50
0	90460	123585	0	0	0	1	8	5	1.000000	0.000000	87.606255	44
3	156189	157099	0	0	0	1	9	10	1.000000	0.000000	90.732193	20
0	86631	180273	0	0	0	1	6	9	1.000000	0.000000	92.606987	7
0	119474	121640	0	0	0	1	14	10	1.000000	0.000000	87.411270	15
0	37444	125270	0	0	0	1	12	9	1.000000	0.000000	87.782028	18
4	129414	169969	0	0	0	1	5	10	1.000000	0.000000	91.791084	13
0	108761	123184	0	0	0	1	9	9	1.000000	0.000000	87.565247	17
0	104235	130066	0	0	0	1	7	9	1.000000	0.000000	88.262077	1
0	98887	127991	0	0	0	1	4	4	1.000000	0.000000	88.062836	43
0	68866	179330	0	0	0	1	18	10	1.000000	0.000000	92.532562	5
0	81980	121676	0	0	0	1	13	7	1.000000	0.000000	87.415131	13
2	288415	344585	0	0	0	0	15	11	1.000000	0.000000	102.800148	2
0	118371	135622	0	0	0	1	13	12	1.000000	0.000000	88.793892	11
0	80325	121690	0	0	0	1	6	9	1.000000	0.000000	87.416183	2
0	117654	130517	0	0	0	1	12	11	1.000000	0.000000	88.305290	73
20	47515	125477	0	0	0	1	13	2	1.000000	0.000000	87.803673	73
0	95519	135170	0	0	0	1	10	12	1.000000	0.000000	88.747597	38
7	34981	134098	0	0	0	1	11	5	1.000000	0.000000	88.640991	67
0	102472	121759	0	0	0	1	10	9	1.000000	0.000000	87.424438	14
7	120289	167119	0	0	0	1	3	9	1.000000	0.000000	91.558708	10
0	60294	142981	0	0	0	1	9	10	1.000000	0.000000	89.484497	2
0	103180	144765	0	0	0	1	11	3	1.000000	0.000000	89.652267	11
3	148217	148716	0	0	0	1	17	6	1.000000	0.000000	90.014175	31
0	55849	121789	0	0	0	1	10	9	1.000000	0.000000	87.427185	24
0	95244	130806	0	0	0	1	9	13	1.000000	0.000000	88.331116	8
7	80216	121792	0	0	0	1	6	7	1.000000	0.000000	87.427315	24
2	173374	332932	0	0	0	0	14	14	1.000000	0.000000	102.181961	2
0	121023	126317	0	0	0	1	11	10	1.000000	0.000000	87.891441	15
0	142746	194875	0	0	0	1	10	9	1.000000	0.000000	93.702827	18
0	97459	138905	0	0	0	1	13	7	1.000000	0.000000	89.102882	60
0	95767	121827	0	0	0	1	3	7	1.000000	0.000000	87.430748	5
3	190459	219992	0	0	0	1	11	9	1.000000	0.000000	95.465118	6
16	168662	211285	0	0	0	1	6	13	1.000000	0.000000	94.867355	35
2	133938	178320	0	0	0	1	9	13	1.000000	0.000000	92.452553	38
0	75552	121866	0	0	0	1	12	6	1.000000	0.000000	87.434319	6
7	83909	141956	0	0	0	1	13	9	1.000000	0.000000	89.392357	31
2	141291	151275	0	0	0	1	6	7	1.000000	0.000000	90.239700	13
0	171560	229516	0	0	0	1	7	13	1.000000	0.000000	96.095085	7
13	66529	121907	0	0	0	1	7	13	1.000000	0.000000	87.438385	16
0	153067	189499	0	0	0	1	10	13	1.000000	0.000000	93.305939	16
0	53604	121915	0	0	0	1	4	9	1.000000	0.000000	87.439499	36
9	154604	181088	0	0	0	1	11	17	1.000000	0.000000	92.668671	81
0	117994	162444	0	0	0	1	6	10	1.000000	0.000000	91.174957	9
5	98887	121936	0	0	0	1	3	5	1.000000	0.000000	87.441383	6
2	168755	207106	0	0	0	1	9	12	1.000000	0.000000	94.577530	4
0	114018	139571	0	0	0	1	9	15	1.000000	0.000000	89.164688	11
0	14744	121946	0	0	0	1	3	10	1.000000	0.000000	87.442528	8
2	109655	121947	0	0	0	1	7	4	1.000000	0.000000	87.442581	31
0	89940	138177	0	0	0	1	15	9	1.000000	0.000000	89.030167	2
0	41878	152592	0	0	0	1	11	2	1.000000	0.000000	90.355110	6
0	91357	237472	0	0	0	1	11	8	1.000000	0.000000	96.608887	1
0	71006	156739	0	0	0	1	4	8	1.000000	0.000000	90.701195	7
1	97432	121997	0	0	0	1	12	5	1.000000	0.000000	87.447762	23
0	114685	161802	0	0	0	1	5	10	1.000000	0.000000	91.121742	1
4	65079	147768	0	0	0	1	5	8	1.000000	0.000000	89.925880	11
0	101282	131699	0	0	0	1	20	6	1.000000	0.000000	88.415924	8
0	180583	188190	0	0	0	1	14	8	1.000000	0.000000	93.209602	6
0	113179	127750	0	0	0	1	8	4	1.000000	0.000000	88.038673	9
2	133034	202702	0	0	0	1	5	12	1.000000	0.000000	94.264435	2
0	113177	122079	0	0	0	1	12	6	1.000000	0.000000	87.455727	3
0	89411	122085	0	0	0	1	10	7	1.000000	0.000000	87.456345	17
2	163068	270045	0	0	0	0	12	9	1.000000	0.000000	98.616486	2
0	120038	122092	0	0	0	1	8	8	1.000000	0.000000	87.456680	63
4	87832	127367	0	0	0	1	7	12	1.000000	0.000000	88.002167	32
1	164347	244499	0	0	0	1	14	7	1.000000	0.000000	97.050812	5
3	86352	122114	0	0	0	1	7	6	1.000000	0.000000	87.459023	9
0	113953	122115	0	0	0	1	10	9	1.000000	0.000000	87.459038	36
3	76853	143006	0	0	0	1	7	3	1.000000	0.000000	89.486870	5
0	119398	126838	0	0	0	1	14	11	1.000000	0.000000	87.948448	5
0	104220	127868	0	0	0	1	8	6	1.000000	0.000000	88.049522	7
0	74042	140218	0	0	0	1	13	4	1.000000	0.000000	89.228798	2
0	110339	122148	0	0	0	1	9	9	1.000000	0.000000	87.462112	23
2	269041	332320	0	0	0	0	9	11	1.000000	0.000000	102.151375	2
0	51833	128309	0	0	0	1	7	4	1.000000	0.000000	88.093208	35
0	95361	122172	0	0	0	1	10	4	1.000000	0.000000	87.464920	2
0	96194	124817	0	0	0	1	13	8	1.000000	0.000000	87.734200	24
0	124398	177448	0	0	0	1	11	12	1.000000	0.000000	92.382622	2
0	64969	129938	0	0	0	1	4	7	1.000000	0.000000	88.249962	17
0	95767	123590	0	0	0	1	3	7	1.000000	0.000000	87.606552	6
0	79942	122204	0	0	0	1	14	5	1.000000	0.000000	87.467667	18
0	83489	122248	0	0	0	1	9	6	1.000000	0.000000	87.472893	24
0	111392	122252	0	0	0	1	7	6	1.000000	0.000000	87.473198	59
0	49565	122264	0	0	0	1	9	8	1.000000	0.000000	87.474594	68
0	80904	122270	0	0	0	1	15	12	1.000000	0.000000	87.475250	3
3	23702	122271	0	0	0	1	10	5	1.000000	0.000000	87.475258	6
0	119624	155706	0	0	0	1	5	8	1.000000	0.000000	90.617767	2
0	59280	122279	0	0	0	1	8	18	1.000000	0.000000	87.476250	4
0	111690	122283	0	0	0	1	9	6	1.000000	0.000000	87.476410	3
0	134537	173750	0	0	0	1	11	7	1.000000	0.000000	92.094543	8
0	64585	132344	0	0	0	1	17	4	1.000000	0.000000	88.477837	2
0	107193	124491	0	0	0	1	12	9	1.000000	0.000000	87.699806	32
0	67589	122352	0	0	0	1	13	9	1.000000	0.000000	87.483810	50
0	52762	122364	0	0	0	1	7	7	1.000000	0.000000	87.484917	20
17	59905	124398	0	0	0	1	11	11	1.000000	0.000000	87.689026	107
6	201184	206559	0	0	0	1	7	11	1.000000	0.000000	94.537079	20
0	135007	153390	0	0	0	1	7	10	1.000000	0.000000	90.423683	5
1	116271	122407	0	0	0	1	7	12	1.000000	0.000000	87.488914	18
2	214903	268854	0	0	0	1	6	9	1.000000	0.000000	98.542625	6
0	98801	124345	0	0	0	1	10	10	1.000000	0.000000	87.683388	25
0	85823	139840	0	0	0	1	8	7	1.000000	0.000000	89.192162	7
0	100430	141224	0	0	0	1	9	10	1.000000	0.000000	89.321655	5
0	116659	122441	0	0	0	1	10	6	1.000000	0.000000	87.493050	16
0	101483	140558	0	0	0	1	10	9	1.000000	0.000000	89.263321	38
0	99536	122445	0	0	0	1	14	11	1.000000	0.000000	87.493507	3
0	63806	122446	0	0	0	1	11	19	1.000000	0.000000	87.493530	29
0	62335	122447	0	0	0	1	8	15	1.000000	0.000000	87.493546	10
0	248277	264951	0	0	0	1	6	9	1.000000	0.000000	98.304733	9
1	338736	344113	0	0	0	0	16	10	1.000000	0.000000	102.773636	1
0	111104	147096	0	0	0	1	4	10	1.000000	0.000000	89.868179	10
5	163128	186119	0	0	0	1	10	13	1.000000	0.000000	93.049522	12
0	255325	256498	0	0	0	1	7	9	1.000000	0.000000	97.790985	11
9	122996	200396	0	0	0	1	21	6	1.000000	0.000000	94.099052	9
0	31238	127000	0	0	0	1	7	8	1.000000	0.000000	87.963867	1
3	119021	141961	0	0	0	1	10	12	1.000000	0.000000	89.392509	17
0	28403	122491	0	0	0	1	7	7	1.000000	0.000000	87.497108	21
0	107639	163897	0	0	0	1	10	7	1.000000	0.000000	91.293510	2
0	98425	122512	0	0	0	1	8	10	1.000000	0.000000	87.499092	8
4	45985	122516	0	0	0	1	9	3	1.000000	0.000000	87.499290	46
0	78936	122523	0	0	0	1	7	8	1.000000	0.000000	87.500343	2
7	125001	174120	0	0	0	1	5	10	1.000000	0.000000	92.124306	27
0	118206	141830	0	0	0	1	13	5	1.000000	0.000000	89.378639	5
0	64517	125380	0	0	0	1	9	8	1.000000	0.000000	87.793900	46
0	45865	122548	0	0	0	1	5	7	1.000000	0.000000	87.503555	1
0	138714	142301	0	0	0	1	4	10	1.000000	0.000000	89.423325	6
0	149336	174628	0	0	0	1	11	10	1.000000	0.000000	92.163498	3
0	104235	141006	0	0	0	1	6	10	1.000000	0.000000	89.303009	5
0	78113	124562	0	0	0	1	8	6	1.000000	0.000000	87.709694	40
8	128515	144497	0	0	0	1	9	7	1.000000	0.000000	89.628822	16
0	242765	265630	0	0	0	1	10	8	1.000000	0.000000	98.343269	1
0	32545	123804	0	0	0	1	8	8	1.000000	0.000000	87.627747	3
0	113323	142699	0	0	0	1	17	3	1.000000	0.000000	89.458817	2
1	102353	223765	0	0	0	1	2	6	1.000000	0.000000	95.718315	18
0	118619	154389	0	0	0	1	10	7	1.000000	0.000000	90.510574	30
0	182082	204414	0	0	0	1	7	7	1.000000	0.000000	94.385712	8
0	104598	131775	0	0	0	1	6	14	1.000000	0.000000	88.423798	67
0	115532	122647	0	0	0	1	9	9	1.000000	0.000000	87.512856	38
0	88418	122648	0	0	0	1	5	5	1.000000	0.000000	87.512894	27
0	168583	173373	0	0	0	1	14	6	1.000000	0.000000	92.064026	61
0	116297	138501	0	0	0	1	9	7	1.000000	0.000000	89.064407	13
0	37354	122662	0	0	0	1	9	7	1.000000	0.000000	87.513931	10
0	87994	181587	0	0	0	1	14	10	1.000000	0.000000	92.705513	10
0	109756	145542	0	0	0	1	17	10	1.000000	0.000000	89.719269	18
0	116543	122764	0	0	0	1	11	3	1.000000	0.000000	87.525070	31
0	111492	122708	0	0	0	1	9	7	1.000000	0.000000	87.518707	5
1	173503	290069	0	0	0	0	8	7	1.000000	0.000000	99.791191	1
0	163683	172337	0	0	0	1	13	7	1.000000	0.000000	91.982582	6
2	111781	127390	0	0	0	1	9	7	1.000000	0.000000	88.004585	4
0	39544	124381	0	0	0	1	5	9	1.000000	0.000000	87.686539	40
0	56443	149801	0	0	0	1	6	12	1.000000	0.000000	90.112320	7
0	100972	122930	0	0	0	1	12	9	1.000000	0.000000	87.540382	33
3	71016	122757	0	0	0	1	10	8	1.000000	0.000000	87.524017	35
3	262447	274419	0	0	0	0	11	13	1.000000	0.000000	98.872574	3
0	77021	141061	0	0	0	1	14	11	1.000000	0.000000	89.307709	32
0	86434	122792	0	0	0	1	4	10	1.000000	0.000000	87.528015	4
0	96056	133573	0	0	0	1	9	5	1.000000	0.000000	88.590240	25
0	73597	140901	0	0	0	1	5	9	1.000000	0.000000	89.293396	13
14	90602	122813	0	0	0	1	5	8	1.000000	0.000000	87.530296	62
0	125136	127317	0	0	0	1	12	7	1.000000	0.000000	87.996460	5
0	59607	122815	0	0	0	1	13	3	1.000000	0.000000	87.530556	11
0	137581	141261	0	0	0	1	13	8	1.000000	0.000000	89.325592	1
0	139469	152226	0	0	0	1	10	5	1.000000	0.000000	90.323959	18
0	124963	146006	0	0	0	1	15	10	1.000000	0.000000	89.765617	27
0	130748	149568	0	0	0	1	14	10	1.000000	0.000000	90.091629	28
0	109414	136153	0	0	0	1	14	8	1.000000	0.000000	88.842278	11
0	159514	176816	0	0	0	1	12	14	1.000000	0.000000	92.334549	13
0	108437	122862	0	0	0	1	13	6	1.000000	0.000000	87.534622	34
4	93675	122864	0	0	0	1	5	12	1.000000	0.000000	87.534630	25
0	55596	135292	0	0	0	1	14	9	1.000000	0.000000	88.759407	25
0	79940	138035	0	0	0	1	13	4	1.000000	0.000000	89.018044	3
0	109643	171099	0	0	0	1	7	10	1.000000	0.000000	91.881805	7
0	93297	122898	0	0	0	1	8	5	1.000000	0.000000	87.537544	1
0	15898	122915	0	0	0	1	2	10	1.000000	0.000000	87.538956	2
0	134010	154689	0	0	0	1	14	7	1.000000	0.000000	90.537964	3
0	28018	136745	0	0	0	1	6	11	1.000000	0.000000	88.899948	19
0	119560	151763	0	0	0	1	12	14	1.000000	0.000000	90.283859	23
0	89357	197476	0	0	0	1	10	6	1.000000	0.000000	93.892372	10
6	117250	127092	0	0	0	1	14	10	1.000000	0.000000	87.971680	54
0	88980	136664	0	0	0	1	14	8	1.000000	0.000000	88.893982	6
1	92105	129091	0	0	0	1	5	8	1.000000	0.000000	88.169678	15
2	201661	258297	0	0	0	1	10	9	1.000000	0.000000	97.900284	12
0	61150	136330	0	0	0	1	8	12	1.000000	0.000000	88.860840	5
0	224438	237924	0	0	0	1	15	6	1.000000	0.000000	96.636467	2
0	80248	149704	0	0	0	1	8	16	1.000000	0.000000	90.102242	33
1	156116	190146	0	0	0	1	5	13	1.000000	0.000000	93.351639	7
0	111753	164478	0	0	0	1	9	14	1.000000	0.000000	91.341591	3
0	101152	144333	0	0	0	1	19	8	1.000000	0.000000	89.614220	10
0	79875	123009	0	0	0	1	16	9	1.000000	0.000000	87.547432	7
0	121488	123013	0	0	0	1	9	11	1.000000	0.000000	87.547554	21
0	101077	123022	0	0	0	1	18	5	1.000000	0.000000	87.548111	9
0	99573	123023	0	0	0	1	10	10	1.000000	0.000000	87.548141	16
0	75828	123032	0	0	0	1	4	11	1.000000	0.000000	87.549156	122
0	86593	124455	0	0	0	1	7	14	1.000000	0.000000	87.695618	4
0	86744	155194	0	0	0	1	14	4	1.000000	0.000000	90.577805	10
0	148419	229948	0	0	0	1	11	11	1.000000	0.000000	96.124176	9
0	93554	123050	0	0	0	1	12	7	1.000000	0.000000	87.551025	34
0	116293	143701	0	0	0	1	14	6	1.000000	0.000000	89.555054	26
0	98226	123063	0	0	0	1	10	14	1.000000	0.000000	87.551964	96
4	128324	139868	0	0	0	1	4	4	1.000000	0.000000	89.194939	11
2	95616	184508	0	0	0	1	15	8	1.000000	0.000000	92.926918	4
10	90705	133000	0	0	0	1	6	7	1.000000	0.000000	88.539047	20
0	114965	123124	0	0	0	1	7	9	1.000000	0.000000	87.557632	5
0	11692	147722	0	0	0	1	1	6	1.000000	0.000000	89.922638	63
0	80855	123198	0	0	0	1	13	4	1.000000	0.000000	87.566483	1
0	79221	133664	0	0	0	1	11	10	1.000000	0.000000	88.599556	50
0	67007	123235	0	0	0	1	8	10	1.000000	0.000000	87.569901	20
20	122350	123306	0	0	0	1	6	7	1.000000	0.000000	87.577133	59
0	53286	124321	0	0	0	1	18	7	1.000000	0.000000	87.681496	7
0	107834	131229	0	0	0	1	11	9	1.000000	0.000000	88.372353	30
0	108382	127454	0	0	0	1	13	10	1.000000	0.000000	88.010216	15
0	106900	149050	0	0	0	1	15	9	1.000000	0.000000	90.044922	2
8	151951	232581	0	0	0	1	22	4	1.000000	0.000000	96.294754	22
13	94959	123362	0	0	0	1	10	8	1.000000	0.000000	87.582481	62
6	76101	135488	0	0	0	1	6	12	1.000000	0.000000	88.780754	43
5	109964	152667	0	0	0	1	12	7	1.000000	0.000000	90.361053	24
4	172949	245309	0	0	0	1	5	11	1.000000	0.000000	97.103096	4
0	121947	132174	0	0	0	1	7	6	1.000000	0.000000	88.464577	14
0	122864	140504	0	0	0	1	5	13	1.000000	0.000000	89.257645	14
0	97481	123412	0	0	0	1	16	5	1.000000	0.000000	87.586113	1
0	100401	124988	0	0	0	1	9	10	1.000000	0.000000	87.752007	52
19	73101	136634	0	0	0	1	15	6	1.000000	0.000000	88.890907	36
0	100016	133427	0	0	0	1	9	6	1.000000	0.000000	88.576782	12
0	113736	123459	0	0	0	1	13	6	1.000000	0.000000	87.591957	12
0	24382	123464	0	0	0	1	5	8	1.000000	0.000000	87.592567	1
0	109967	126442	0	0	0	1	10	6	1.000000	0.000000	87.904808	19
0	112936	139817	0	0	0	1	3	9	1.000000	0.000000	89.189217	7
9	129383	131719	0	0	0	1	15	10	1.000000	0.000000	88.418022	10
3	26571	126035	0	0	0	1	4	8	1.000000	0.000000	87.861130	22
0	115727	129834	0	0	0	1	15	11	1.000000	0.000000	88.241493	10
3	181349	223446	0	0	0	1	8	14	1.000000	0.000000	95.696808	4
0	186217	187648	0	0	0	1	8	6	1.000000	0.000000	93.171036	13
0	10038	134352	0	0	0	1	8	6	1.000000	0.000000	88.663857	11
0	98614	140390	0	0	0	1	2	8	1.000000	0.000000	89.247360	10
0	100728	202421	0	0	0	1	11	8	1.000000	0.000000	94.241409	1
4	118092	123540	0	0	0	1	15	13	1.000000	0.000000	87.601547	11
1	229921	256053	0	0	0	1	9	9	1.000000	0.000000	97.764488	3
0	46150	128896	0	0	0	1	14	7	1.000000	0.000000	88.151588	44
1	74863	164951	0	0	0	1	8	7	1.000000	0.000000	91.381760	2
0	123412	165672	0	0	0	1	17	5	1.000000	0.000000	91.439323	1
1	50441	123567	0	0	0	1	10	7	1.000000	0.000000	87.604134	1
9	142676	164108	0	0	0	1	8	8	1.000000	0.000000	91.314194	20
0	76117	143577	0	0	0	1	9	8	1.000000	0.000000	89.543671	19
0	96067	142336	0	0	0	1	9	8	1.000000	0.000000	89.426941	1
0	124399	134359	0	0	0	1	14	9	1.000000	0.000000	88.664642	2
0	134418	139995	0	0	0	1	8	11	1.000000	0.000000	89.206291	2
6	74643	123648	0	0	0	1	10	7	1.000000	0.000000	87.612129	70
0	18980	123650	0	0	0	1	8	14	1.000000	0.000000	87.612221	19
3	139102	187263	0	0	0	1	10	9	1.000000	0.000000	93.139145	5
0	117850	152806	0	0	0	1	12	8	1.000000	0.000000	90.372704	2
0	187734	242200	0	0	0	1	7	12	1.000000	0.000000	96.904198	1
0	118544	134644	0	0	0	1	15	6	1.000000	0.000000	88.694969	8
11	148482	157837	0	0	0	1	8	11	1.000000	0.000000	90.796310	11
0	120058	134816	0	0	0	1	7	13	1.000000	0.000000	88.712082	16
3	229223	259124	0	0	0	1	9	10	1.000000	0.000000	97.949272	3
1	120634	123718	0	0	0	1	8	8	1.000000	0.000000	87.618347	12
0	142225	144234	0	0	0	1	4	6	1.000000	0.000000	89.605888	9
0	108341	148998	0	0	0	1	1	10	1.000000	0.000000	90.039322	26
0	70874	123754	0	0	0	1	19	9	1.000000	0.000000	87.622353	4
0	105167	159326	0	0	0	1	8	10	1.000000	0.000000	90.916809	16
0	120291	123779	0	0	0	1	19	5	1.000000	0.000000	87.625404	4
1	136978	142670	0	0	0	1	14	10	1.000000	0.000000	89.456490	4
0	119723	125478	0	0	0	1	12	10	1.000000	0.000000	87.803703	21
5	187735	306933	0	0	0	1	13	5	1.000000	0.000000	100.748085	6
0	66567	123838	0	0	0	1	22	7	1.000000	0.000000	87.631561	26
4	139025	227297	0	0	0	1	4	9	1.000000	0.000000	95.953735	5
0	96559	145635	0	0	0	1	6	6	1.000000	0.000000	89.727623	5
0	209003	213234	0	0	0	1	9	9	1.000000	0.000000	95.003502	3
4	136531	197892	0	0	0	1	9	1	1.000000	0.000000	93.918449	11
0	8001	161519	0	0	0	1	8	9	1.000000	0.000000	91.097786	24
11	127720	139659	0	0	0	1	6	9	1.000000	0.000000	89.173637	25
3	80871	140928	0	0	0	1	9	9	1.000000	0.000000	89.295525	4
0	26284	123883	0	0	0	1	9	7	1.000000	0.000000	87.635719	65
3	80515	123899	0	0	0	1	8	6	1.000000	0.000000	87.637184	12
4	226976	314038	0	0	0	1	7	12	1.000000	0.000000	101.149208	5
2	179997	185901	0	0	0	1	6	10	1.000000	0.000000	93.031044	32
0	98168	156857	0	0	0	1	9	4	1.000000	0.000000	90.712135	6
0	127370	136630	0	0	0	1	14	6	1.000000	0.000000	88.890656	41
0	59280	128798	0	0	0	1	9	17	1.000000	0.000000	88.141380	11
0	95957	123977	0	0	0	1	5	10	1.000000	0.000000	87.646111	25
1	110997	124439	0	0	0	1	8	12	1.000000	0.000000	87.693016	62
0	101733	129383	0	0	0	1	15	9	1.000000	0.000000	88.197784	10
8	108015	123990	0	0	0	1	15	5	1.000000	0.000000	87.647362	86
0	105338	124055	0	0	0	1	17	9	1.000000	0.000000	87.654984	50
0	54282	124059	0	0	0	1	8	9	1.000000	0.000000	87.655586	4
0	105338	144229	0	0	0	1	17	9	1.000000	0.000000	89.605652	2
0	231194	256782	0	0	0	1	7	14	1.000000	0.000000	97.808830	4
1	122647	164740	0	0	0	1	9	11	1.000000	0.000000	91.363380	38
0	74441	131199	0	0	0	1	19	4	1.000000	0.000000	88.368889	7
0	22957	124085	0	0	0	1	6	10	1.000000	0.000000	87.657082	28
0	38006	124105	0	0	0	1	3	7	1.000000	0.000000	87.658524	18
0	16568	125298	0	0	0	1	4	9	1.000000	0.000000	87.785210	25
0	113202	124211	0	0	0	1	8	14	1.000000	0.000000	87.668953	26
3	139486	188916	0	0	0	1	9	6	1.000000	0.000000	93.259796	11
0	116930	136561	0	0	0	1	11	10	1.000000	0.000000	88.881981	2
0	94830	133052	0	0	0	1	16	10	1.000000	0.000000	88.543549	3
0	83321	128729	0	0	0	1	7	7	1.000000	0.000000	88.135307	10
0	57882	124183	0	0	0	1	10	3	1.000000	0.000000	87.666649	42
0	90732	157087	0	0	0	1	13	10	1.000000	0.000000	90.731125	25
0	73238	124189	0	0	0	1	11	8	1.000000	0.000000	87.667076	17
1	93840	188538	0	0	0	1	8	10	1.000000	0.000000	93.236465	1
0	72435	124399	0	0	0	1	14	8	1.000000	0.000000	87.689117	2
0	74042	164357	0	0	0	1	12	5	1.000000	0.000000	91.332161	2
0	99266	144723	0	0	0	1	8	5	1.000000	0.000000	89.648613	44
3	109020	124210	0	0	0	1	13	11	1.000000	0.000000	87.668915	106
0	95041	125961	0	0	0	1	9	14	1.000000	0.000000	87.851379	25
0	152806	167613	0	0	0	1	12	9	1.000000	0.000000	91.602631	2
4	294402	299949	0	0	0	1	10	10	1.000000	0.000000	100.360397	4
22	122606	128512	0	0	0	1	7	3	1.000000	0.000000	88.112488	70
0	97853	126198	0	0	0	1	5	12	1.000000	0.000000	87.878212	12
4	109368	126298	0	0	0	1	10	8	1.000000	0.000000	87.889061	12
0	40799	129333	0	0	0	1	4	7	1.000000	0.000000	88.192642	5
0	80152	124289	0	0	0	1	7	11	1.000000	0.000000	87.678276	4
1	255392	260598	0	0	0	1	15	12	1.000000	0.000000	98.038673	2
15	188863	203491	0	0	0	1	7	8	1.000000	0.000000	94.319740	22
0	167124	201448	0	0	0	1	12	10	1.000000	0.000000	94.173927	5
6	135647	223588	0	0	0	1	9	12	1.000000	0.000000	95.706169	7
0	211558	240086	0	0	0	1	10	12	1.000000	0.000000	96.771240	9
0	35904	125401	0	0	0	1	1	8	1.000000	0.000000	87.795738	31
0	55411	147102	0	0	0	1	8	5	1.000000	0.000000	89.869019	3
5	97754	145366	0	0	0	1	11	4	1.000000	0.000000	89.703766	19
0	84083	126439	0	0	0	1	7	7	1.000000	0.000000	87.904503	7
1	227787	296491	0	0	0	1	16	7	1.000000	0.000000	100.163239	1
0	29109	124961	0	0	0	1	13	3	1.000000	0.000000	87.749329	12
0	106913	126346	0	0	0	1	6	7	1.000000	0.000000	87.894783	10
0	96094	127758	0	0	0	1	12	5	1.000000	0.000000	88.039375	42
0	139187	183081	0	0	0	1	13	10	1.000000	0.000000	92.821930	11
0	72103	143410	0	0	0	1	6	14	1.000000	0.000000	89.526031	3
0	35494	133276	0	0	0	1	6	5	1.000000	0.000000	88.562912	34
0	82047	124432	0	0	0	1	6	10	1.000000	0.000000	87.691902	25
7	127066	148003	0	0	0	1	8	5	1.000000	0.000000	89.947159	22
0	91427	143070	0	0	0	1	7	10	1.000000	0.000000	89.493919	6
4	94772	152574	0	0	0	1	9	10	1.000000	0.000000	90.353569	6
5	178019	207785	0	0	0	1	6	10	1.000000	0.000000	94.627892	11
0	83529	124498	0	0	0	1	6	9	1.000000	0.000000	87.700378	2
0	63219	124501	0	0	0	1	4	7	1.000000	0.000000	87.700584	16
4	120293	163866	0	0	0	1	9	14	1.000000	0.000000	91.290451	5
0	67297	127857	0	0	0	1	6	3	1.000000	0.000000	88.048050	1
9	130179	150527	0	0	0	1	11	7	1.000000	0.000000	90.174225	14
0	165488	169500	0	0	0	1	16	10	1.000000	0.000000	91.751801	3
0	265389	310762	0	0	0	1	15	6	1.000000	0.000000	100.963165	1
9	90732	124602	0	0	0	1	13	10	1.000000	0.000000	87.713470	35
0	98607	147971	0	0	0	1	10	4	1.000000	0.000000	89.944374	8
2	83625	182475	0	0	0	1	10	5	1.000000	0.000000	92.775146	2
0	76473	154771	0	0	0	1	9	9	1.000000	0.000000	90.544464	21
0	62515	130068	0	0	0	1	13	9	1.000000	0.000000	88.262108	7
0	113810	130110	0	0	0	1	8	11	1.000000	0.000000	88.267097	15
2	99266	125189	0	0	0	1	6	6	1.000000	0.000000	87.772087	43
6	65845	184969	0	0	0	1	17	9	1.000000	0.000000	92.960709	11
0	135039	152987	0	0	0	1	9	8	1.000000	0.000000	90.389954	3
2	199905	319716	0	0	0	1	18	11	1.000000	0.000000	101.458878	2
0	161813	195450	0	0	0	1	11	8	1.000000	0.000000	93.746109	1
3	311860	318839	0	0	0	1	5	10	1.000000	0.000000	101.412796	5
2	211336	259698	0	0	0	1	13	7	1.000000	0.000000	97.983788	4
0	61296	129086	0	0	0	1	7	11	1.000000	0.000000	88.169434	28
5	60401	124737	0	0	0	1	15	5	1.000000	0.000000	87.726639	10
4	37268	124740	0	0	0	1	11	5	1.000000	0.000000	87.726982	4
0	59672	159903	0	0	0	1	11	8	1.000000	0.000000	90.961426	56
1	199858	216692	0	0	0	0	3	16	1.000000	0.000000	95.247322	1
0	53599	126720	0	0	0	1	9	8	1.000000	0.000000	87.936539	19
0	157974	165749	0	0	0	1	13	12	1.000000	0.000000	91.444717	5
0	81497	144411	0	0	0	1	7	9	1.000000	0.000000	89.621590	25
0	109297	124759	0	0	0	1	7	7	1.000000	0.000000	87.728813	5
4	119171	141567	0	0	0	1	7	10	1.000000	0.000000	89.354469	10
0	51601	132181	0	0	0	1	13	4	1.000000	0.000000	88.464890	5
