Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	Methylations	Demethylations	BirthRate	MigrationRate	OriginTime	Descendants
0	99039	121320	0	0	0	1	80	104	1.000000	0.000013	48.667423	1
0	117045	121323	0	0	0	1	98	121	1.000000	0.000013	48.667622	2
0	117045	121324	0	0	0	1	99	121	1.000000	0.000013	48.667622	1
0	109930	134508	0	0	0	1	104	102	1.000000	0.000013	49.365849	2
0	118030	125109	0	0	0	1	109	102	1.000000	0.000013	48.878475	3
0	129331	131383	0	0	0	1	125	121	1.000000	0.000013	49.212475	1
1	130292	151860	0	0	0	0	102	109	1.000000	0.000013	50.201294	1
0	140932	144084	0	0	0	1	126	120	1.000000	0.000013	49.842552	3
1	123319	130348	0	0	0	0	96	116	1.000000	0.000013	49.156391	1
0	148271	156905	0	0	0	1	109	120	1.000000	0.000013	50.431278	2
0	121121	121348	0	0	0	1	110	126	1.000000	0.000013	48.668686	1
0	98493	121349	0	0	0	1	107	100	1.000000	0.000013	48.668709	1
0	130837	142805	0	0	0	1	124	115	1.000000	0.000013	49.778572	3
0	117911	124050	0	0	0	1	105	120	1.000000	0.000013	48.816032	5
1	106074	121355	0	0	0	0	101	126	1.000000	0.000013	48.668896	1
0	116666	121357	0	0	0	1	105	100	1.000000	0.000013	48.669044	8
0	118954	124841	0	0	0	1	87	100	1.000000	0.000013	48.859764	2
0	111816	121360	0	0	0	1	90	120	1.000000	0.000013	48.669300	1
0	126959	127405	0	0	0	1	92	98	1.000000	0.000013	49.000202	1
1	116170	130515	0	0	0	0	92	112	1.000000	0.000013	49.164841	1
0	120086	123471	0	0	0	1	111	124	1.000000	0.000013	48.784393	1
1	131246	135057	0	0	0	0	110	114	1.000000	0.000013	49.394188	1
1	120647	121371	0	0	0	1	99	114	1.000000	0.000013	48.670101	6
0	120647	121372	0	0	0	1	99	116	1.000000	0.000013	48.670101	6
0	109067	124169	0	0	0	1	104	117	1.000000	0.000013	48.822212	2
1	149535	156555	0	0	0	1	94	121	1.000000	0.000013	50.416649	4
0	100868	146940	0	0	0	1	101	127	1.000000	0.000013	49.979073	5
0	119680	122468	0	0	0	1	115	120	1.000000	0.000013	48.731747	2
0	112461	121381	0	0	0	1	101	117	1.000000	0.000013	48.670567	4
1	125919	137474	0	0	0	1	117	120	1.000000	0.000013	49.514389	2
0	113605	121385	0	0	0	1	105	116	1.000000	0.000013	48.670788	5
1	113605	121386	0	0	0	0	104	115	1.000000	0.000013	48.670788	1
0	119730	121387	0	0	0	1	88	104	1.000000	0.000013	48.670860	11
0	121656	129534	0	0	0	1	85	111	1.000000	0.000013	49.112400	4
0	145584	145941	0	0	0	1	105	96	1.000000	0.000013	49.931694	3
0	102358	121396	0	0	0	1	101	127	1.000000	0.000013	48.671391	4
1	156187	156966	0	0	0	0	105	104	1.000000	0.000013	50.433708	1
0	120710	121398	0	0	0	1	92	110	1.000000	0.000013	48.671501	2
0	123275	123529	0	0	0	1	89	114	1.000000	0.000013	48.788300	1
1	146072	147431	0	0	0	1	112	132	1.000000	0.000013	50.004509	2
1	118307	121403	0	0	0	0	108	126	1.000000	0.000013	48.672131	1
0	118307	121404	0	0	0	1	107	126	1.000000	0.000013	48.672131	4
1	121444	154712	0	0	0	0	109	107	1.000000	0.000013	50.333229	1
1	109756	130124	0	0	0	0	109	116	1.000000	0.000013	49.144245	1
0	108186	121410	0	0	0	1	135	104	1.000000	0.000013	48.672371	3
0	129541	129907	0	0	0	1	112	121	1.000000	0.000013	49.132149	4
1	118633	121417	0	0	0	0	112	128	1.000000	0.000013	48.672874	1
0	102456	121505	0	0	0	1	81	95	1.000000	0.000013	48.676914	9
0	111371	121421	0	0	0	1	118	118	1.000000	0.000013	48.673012	4
0	105603	121424	0	0	0	1	98	104	1.000000	0.000013	48.673038	2
0	128439	132548	0	0	0	1	108	123	1.000000	0.000013	49.272152	1
0	117519	121433	0	0	0	1	128	108	1.000000	0.000013	48.673584	3
0	101958	121434	0	0	0	1	90	119	1.000000	0.000013	48.673611	7
0	151477	155279	0	0	0	1	141	137	1.000000	0.000013	50.358612	1
0	115680	121436	0	0	0	1	84	104	1.000000	0.000013	48.673653	3
0	115680	121437	0	0	0	1	82	105	1.000000	0.000013	48.673653	3
0	106553	121441	0	0	0	1	78	112	1.000000	0.000013	48.673878	1
0	125443	135945	0	0	0	1	100	124	1.000000	0.000013	49.438705	3
0	153042	153099	0	0	0	1	110	119	1.000000	0.000013	50.255714	5
0	130342	135174	0	0	0	1	112	101	1.000000	0.000013	49.400921	1
0	118508	121450	0	0	0	1	119	116	1.000000	0.000013	48.674366	6
1	152880	162403	0	0	0	0	105	130	1.000000	0.000013	50.666466	1
0	118539	121452	0	0	0	1	114	113	1.000000	0.000013	48.674377	2
0	115143	127457	0	0	0	1	70	112	1.000000	0.000013	49.002697	5
0	118948	121456	0	0	0	1	120	121	1.000000	0.000013	48.674648	3
0	118948	121457	0	0	0	1	119	121	1.000000	0.000013	48.674648	2
0	120714	121460	0	0	0	1	83	114	1.000000	0.000013	48.675159	1
1	139176	143263	0	0	0	0	98	126	1.000000	0.000013	49.803429	1
0	114083	121463	0	0	0	1	107	116	1.000000	0.000013	48.675220	4
0	107721	121466	0	0	0	1	98	101	1.000000	0.000013	48.675312	5
0	107721	121467	0	0	0	1	99	99	1.000000	0.000013	48.675312	1
0	100844	121469	0	0	0	1	100	105	1.000000	0.000013	48.675423	22
0	96425	121470	0	0	0	1	91	119	1.000000	0.000013	48.675430	5
0	96425	121471	0	0	0	1	89	117	1.000000	0.000013	48.675430	4
1	134143	147135	0	0	0	1	129	144	1.000000	0.000013	49.989784	2
0	119233	124070	0	0	0	1	95	120	1.000000	0.000013	48.817005	3
0	113255	121482	0	0	0	1	112	116	1.000000	0.000013	48.675968	2
0	113255	121483	0	0	0	1	112	116	1.000000	0.000013	48.675968	2
0	113658	121484	0	0	0	1	103	136	1.000000	0.000013	48.676006	2
0	113881	121486	0	0	0	1	99	105	1.000000	0.000013	48.676189	2
0	147156	151211	0	0	0	1	117	138	1.000000	0.000013	50.173958	4
0	103589	121490	0	0	0	1	95	103	1.000000	0.000013	48.676350	1
0	98889	121491	0	0	0	1	94	115	1.000000	0.000013	48.676380	1
1	130931	134917	0	0	0	0	100	102	1.000000	0.000013	49.386868	1
0	119887	121496	0	0	0	1	116	131	1.000000	0.000013	48.676506	4
0	133371	135402	0	0	0	1	108	119	1.000000	0.000013	49.411736	1
0	103376	121498	0	0	0	1	90	117	1.000000	0.000013	48.676533	1
0	101779	121502	0	0	0	1	112	108	1.000000	0.000013	48.676655	2
0	108373	121509	0	0	0	1	110	116	1.000000	0.000013	48.677616	3
0	117000	121512	0	0	0	1	101	101	1.000000	0.000013	48.677799	10
1	117407	127246	0	0	0	0	107	128	1.000000	0.000013	48.992119	1
1	116964	121517	0	0	0	0	111	113	1.000000	0.000013	48.678043	1
0	86609	121520	0	0	0	1	76	112	1.000000	0.000013	48.678207	2
1	86609	121521	0	0	0	0	75	113	1.000000	0.000013	48.678207	1
0	105136	121522	0	0	0	1	126	140	1.000000	0.000013	48.678268	6
0	153422	160796	0	0	0	1	93	119	1.000000	0.000013	50.597141	1
0	104342	122436	0	0	0	1	92	126	1.000000	0.000013	48.730015	2
0	129471	131294	0	0	0	1	79	99	1.000000	0.000013	49.208004	1
0	114845	121530	0	0	0	1	91	104	1.000000	0.000013	48.678635	3
0	113105	123986	0	0	0	1	91	108	1.000000	0.000013	48.813335	2
0	110135	121532	0	0	0	1	95	115	1.000000	0.000013	48.678642	2
0	110135	121533	0	0	0	1	96	116	1.000000	0.000013	48.678642	2
0	116423	121534	0	0	0	1	118	110	1.000000	0.000013	48.678669	1
1	109199	127272	0	0	0	1	120	120	1.000000	0.000013	48.993065	5
0	118535	121540	0	0	0	1	82	104	1.000000	0.000013	48.678867	1
0	111699	121545	0	0	0	1	111	115	1.000000	0.000013	48.679085	2
0	136412	138318	0	0	0	1	88	110	1.000000	0.000013	49.558010	2
0	144803	147214	0	0	0	1	119	117	1.000000	0.000013	49.993958	3
0	140974	151941	0	0	0	1	97	112	1.000000	0.000013	50.205799	1
0	101205	121556	0	0	0	1	122	114	1.000000	0.000013	48.679905	2
0	101205	121557	0	0	0	1	127	113	1.000000	0.000013	48.679905	2
0	133534	135270	0	0	0	1	101	129	1.000000	0.000013	49.406223	3
0	110870	121564	0	0	0	1	76	108	1.000000	0.000013	48.680386	7
0	123980	130093	0	0	0	1	102	123	1.000000	0.000013	49.142941	3
0	116830	121566	0	0	0	1	128	126	1.000000	0.000013	48.680420	1
0	120875	126620	0	0	0	1	133	117	1.000000	0.000013	48.957340	1
0	124950	127756	0	0	0	1	104	109	1.000000	0.000013	49.018940	7
0	149872	156527	0	0	0	1	122	116	1.000000	0.000013	50.415546	1
0	125313	136759	0	0	0	1	105	108	1.000000	0.000013	49.475807	3
0	102361	121576	0	0	0	1	90	120	1.000000	0.000013	48.681183	3
0	115379	121992	0	0	0	1	96	113	1.000000	0.000013	48.706570	8
0	94084	121580	0	0	0	1	112	112	1.000000	0.000013	48.681198	3
0	109762	121582	0	0	0	1	100	127	1.000000	0.000013	48.681202	2
0	135578	140796	0	0	0	1	113	133	1.000000	0.000013	49.677143	1
0	116824	121586	0	0	0	1	108	108	1.000000	0.000013	48.681313	3
0	116824	121587	0	0	0	1	109	109	1.000000	0.000013	48.681313	2
0	118186	121591	0	0	0	1	92	102	1.000000	0.000013	48.681591	1
0	114253	125967	0	0	0	1	100	110	1.000000	0.000013	48.925686	6
0	115242	142001	0	0	0	1	105	110	1.000000	0.000013	49.740993	5
0	118806	131391	0	0	0	1	87	106	1.000000	0.000013	49.213043	1
0	112317	130658	0	0	0	1	106	109	1.000000	0.000013	49.173012	2
1	148432	153997	0	0	0	0	126	123	1.000000	0.000013	50.298576	1
0	128382	143959	0	0	0	1	115	118	1.000000	0.000013	49.836716	1
0	121540	121602	0	0	0	1	83	108	1.000000	0.000013	48.682159	1
0	136111	142444	0	0	0	1	97	106	1.000000	0.000013	49.761814	2
1	116427	121610	0	0	0	0	95	104	1.000000	0.000013	48.682377	1
0	139689	144380	0	0	0	1	79	107	1.000000	0.000013	49.856537	3
1	156183	160935	0	0	0	0	111	109	1.000000	0.000013	50.603542	1
1	154582	157230	0	0	0	1	137	127	1.000000	0.000013	50.445766	2
0	105062	121623	0	0	0	1	109	137	1.000000	0.000013	48.683422	3
1	154075	156016	0	0	0	0	131	117	1.000000	0.000013	50.390778	1
0	120301	121627	0	0	0	1	111	104	1.000000	0.000013	48.683498	1
0	119638	121630	0	0	0	1	100	113	1.000000	0.000013	48.683914	2
0	119452	121633	0	0	0	1	107	121	1.000000	0.000013	48.684067	7
1	161769	163583	0	0	0	0	99	98	1.000000	0.000013	50.715988	1
0	102765	121638	0	0	0	1	100	87	1.000000	0.000013	48.684483	2
0	114377	121639	0	0	0	1	70	115	1.000000	0.000013	48.684528	3
0	114377	121640	0	0	0	1	69	115	1.000000	0.000013	48.684528	1
0	119612	121644	0	0	0	1	75	96	1.000000	0.000013	48.684788	5
0	124793	132201	0	0	0	1	95	106	1.000000	0.000013	49.255127	1
0	107599	121648	0	0	0	1	87	100	1.000000	0.000013	48.685268	12
0	119216	121650	0	0	0	1	97	125	1.000000	0.000013	48.685379	6
0	118332	121656	0	0	0	1	85	110	1.000000	0.000013	48.686207	8
0	129486	132466	0	0	0	1	109	129	1.000000	0.000013	49.267025	3
1	123773	125655	0	0	0	0	90	107	1.000000	0.000013	48.907928	1
0	130363	142706	0	0	0	1	109	115	1.000000	0.000013	49.773624	4
0	119947	121663	0	0	0	1	124	130	1.000000	0.000013	48.686581	1
1	127133	137654	0	0	0	0	108	117	1.000000	0.000013	49.524902	1
1	118158	121665	0	0	0	0	112	119	1.000000	0.000013	48.686600	1
0	114544	121667	0	0	0	1	115	133	1.000000	0.000013	48.686695	3
1	149425	151876	0	0	0	0	101	99	1.000000	0.000013	50.202534	1
0	96821	121671	0	0	0	1	93	116	1.000000	0.000013	48.686737	2
0	104788	121673	0	0	0	1	94	110	1.000000	0.000013	48.686802	3
0	120081	121676	0	0	0	1	112	132	1.000000	0.000013	48.687122	4
0	121138	121678	0	0	0	1	111	112	1.000000	0.000013	48.687149	1
0	126924	137387	0	0	0	1	99	103	1.000000	0.000013	49.509506	2
0	120821	122301	0	0	0	1	94	115	1.000000	0.000013	48.722027	1
1	149976	163640	0	0	0	0	109	116	1.000000	0.000013	50.718513	1
1	164355	166409	0	0	0	0	115	131	1.000000	0.000013	50.831524	1
1	119598	121693	0	0	0	1	108	135	1.000000	0.000013	48.687874	1
1	136211	136843	0	0	0	0	99	132	1.000000	0.000013	49.480457	1
0	145925	147872	0	0	0	1	98	109	1.000000	0.000013	50.026989	1
0	96201	121696	0	0	0	1	114	117	1.000000	0.000013	48.687931	1
0	92046	122855	0	0	0	1	109	118	1.000000	0.000013	48.752666	4
0	119363	121699	0	0	0	1	111	120	1.000000	0.000013	48.688076	6
0	122051	134150	0	0	0	1	108	109	1.000000	0.000013	49.348377	1
0	133730	135863	0	0	0	1	115	117	1.000000	0.000013	49.435070	1
0	121423	121704	0	0	0	1	102	107	1.000000	0.000013	48.688148	4
0	119910	140288	0	0	0	1	133	123	1.000000	0.000013	49.654659	1
1	132948	137059	0	0	0	0	73	108	1.000000	0.000013	49.492313	1
1	119779	124032	0	0	0	0	113	112	1.000000	0.000013	48.815399	1
0	99219	121712	0	0	0	1	80	102	1.000000	0.000013	48.688351	5
0	115777	125947	0	0	0	1	85	99	1.000000	0.000013	48.924309	1
0	110067	121718	0	0	0	1	106	128	1.000000	0.000013	48.688526	4
0	118478	121724	0	0	0	1	100	91	1.000000	0.000013	48.688805	2
0	114954	121725	0	0	0	1	100	102	1.000000	0.000013	48.688877	17
0	128378	132099	0	0	0	1	106	113	1.000000	0.000013	49.249428	2
0	125975	129369	0	0	0	1	116	108	1.000000	0.000013	49.105362	3
0	117688	121729	0	0	0	1	104	106	1.000000	0.000013	48.689125	2
0	119083	121731	0	0	0	1	106	134	1.000000	0.000013	48.689171	2
0	127103	127514	0	0	0	1	105	96	1.000000	0.000013	49.006001	2
0	122650	141261	0	0	0	1	126	113	1.000000	0.000013	49.702339	4
0	85454	121735	0	0	0	1	94	107	1.000000	0.000013	48.689224	1
0	117674	121737	0	0	0	1	127	109	1.000000	0.000013	48.689377	2
1	160292	161600	0	0	0	0	129	129	1.000000	0.000013	50.633343	1
0	137246	138007	0	0	0	1	96	90	1.000000	0.000013	49.542004	3
0	119971	121749	0	0	0	1	100	117	1.000000	0.000013	48.690834	7
0	119601	121751	0	0	0	1	118	123	1.000000	0.000013	48.691216	5
0	123386	123724	0	0	0	1	108	100	1.000000	0.000013	48.797844	1
0	115323	121756	0	0	0	1	98	111	1.000000	0.000013	48.691341	2
0	124400	126700	0	0	0	1	92	109	1.000000	0.000013	48.961880	3
0	119656	121762	0	0	0	1	97	112	1.000000	0.000013	48.691872	3
0	120395	121768	0	0	0	1	114	113	1.000000	0.000013	48.692329	9
0	120395	121769	0	0	0	1	115	114	1.000000	0.000013	48.692329	2
1	140827	144440	0	0	0	0	106	110	1.000000	0.000013	49.859680	1
0	116605	121773	0	0	0	1	134	126	1.000000	0.000013	48.692955	1
0	111380	121776	0	0	0	1	88	112	1.000000	0.000013	48.693150	4
0	110166	124213	0	0	0	1	91	116	1.000000	0.000013	48.824234	9
1	117501	159696	0	0	0	0	108	114	1.000000	0.000013	50.551113	1
0	109457	121786	0	0	0	1	114	121	1.000000	0.000013	48.694149	2
0	100230	121787	0	0	0	1	81	90	1.000000	0.000013	48.694183	3
1	100230	121788	0	0	0	1	83	90	1.000000	0.000013	48.694183	1
1	129058	136270	0	0	0	0	115	122	1.000000	0.000013	49.455227	1
0	112303	121790	0	0	0	1	112	114	1.000000	0.000013	48.694233	2
0	99318	121796	0	0	0	1	132	124	1.000000	0.000013	48.694481	2
1	105571	127522	0	0	0	0	98	111	1.000000	0.000013	49.006447	1
0	125294	137928	0	0	0	1	108	111	1.000000	0.000013	49.537865	2
0	120436	121805	0	0	0	1	93	95	1.000000	0.000013	48.695732	11
0	124881	130660	0	0	0	1	119	134	1.000000	0.000013	49.173264	3
0	117355	121812	0	0	0	1	124	108	1.000000	0.000013	48.696785	23
0	113228	121814	0	0	0	1	111	123	1.000000	0.000013	48.697132	5
0	117991	121819	0	0	0	1	115	117	1.000000	0.000013	48.697529	3
1	141983	157250	0	0	0	0	112	125	1.000000	0.000013	50.446411	1
0	111111	121821	0	0	0	1	113	117	1.000000	0.000013	48.697796	1
0	122540	126161	0	0	0	1	96	113	1.000000	0.000013	48.934677	1
0	108618	121825	0	0	0	1	82	115	1.000000	0.000013	48.697979	3
0	121161	121830	0	0	0	1	101	99	1.000000	0.000013	48.698341	6
0	102230	121831	0	0	0	1	108	107	1.000000	0.000013	48.698345	21
0	102230	121832	0	0	0	1	107	108	1.000000	0.000013	48.698345	5
0	116422	121836	0	0	0	1	86	108	1.000000	0.000013	48.698498	1
0	109646	121838	0	0	0	1	102	114	1.000000	0.000013	48.698669	5
0	108395	134227	0	0	0	1	115	106	1.000000	0.000013	49.352024	1
0	140506	153495	0	0	0	1	122	126	1.000000	0.000013	50.274342	2
0	119896	121844	0	0	0	1	117	115	1.000000	0.000013	48.699131	1
0	130489	139682	0	0	0	1	116	115	1.000000	0.000013	49.626110	9
0	116542	121851	0	0	0	1	101	91	1.000000	0.000013	48.699333	7
1	137137	160758	0	0	0	0	110	108	1.000000	0.000013	50.595947	1
0	107948	121853	0	0	0	1	117	120	1.000000	0.000013	48.699402	1
0	115073	152548	0	0	0	1	104	127	1.000000	0.000013	50.230724	2
0	108716	121862	0	0	0	1	76	106	1.000000	0.000013	48.700592	1
0	108716	121863	0	0	0	1	75	106	1.000000	0.000013	48.700592	4
1	125875	138340	0	0	0	0	106	106	1.000000	0.000013	49.559448	1
0	134806	140679	0	0	0	1	116	117	1.000000	0.000013	49.671310	1
0	114991	121868	0	0	0	1	92	104	1.000000	0.000013	48.700886	3
0	108816	121875	0	0	0	1	92	98	1.000000	0.000013	48.700958	2
0	122322	134736	0	0	0	1	86	105	1.000000	0.000013	49.377037	1
0	118823	121880	0	0	0	1	92	97	1.000000	0.000013	48.701164	5
0	125211	126895	0	0	0	1	103	115	1.000000	0.000013	48.972183	2
0	118019	121887	0	0	0	1	86	123	1.000000	0.000013	48.701649	6
0	120053	122083	0	0	0	1	82	103	1.000000	0.000013	48.710266	1
0	120772	121896	0	0	0	1	111	100	1.000000	0.000013	48.701836	2
0	136838	158816	0	0	0	1	111	125	1.000000	0.000013	50.514851	2
0	121387	121901	0	0	0	1	92	105	1.000000	0.000013	48.702171	2
0	121387	121902	0	0	0	1	88	105	1.000000	0.000013	48.702171	9
0	113389	121905	0	0	0	1	110	121	1.000000	0.000013	48.702240	1
0	113389	121906	0	0	0	1	108	119	1.000000	0.000013	48.702240	3
1	134686	139364	0	0	0	0	114	108	1.000000	0.000013	49.611961	1
0	138091	141034	0	0	0	1	108	130	1.000000	0.000013	49.691048	2
0	129081	132513	0	0	0	1	104	97	1.000000	0.000013	49.270634	6
1	158253	163054	0	0	0	0	106	135	1.000000	0.000013	50.692368	1
1	139935	142457	0	0	0	0	83	102	1.000000	0.000013	49.762119	1
0	112743	122570	0	0	0	1	93	101	1.000000	0.000013	48.737965	2
0	98484	127188	0	0	0	1	100	118	1.000000	0.000013	48.988468	4
0	121441	121922	0	0	0	1	79	114	1.000000	0.000013	48.703117	1
1	85479	121924	0	0	0	0	89	102	1.000000	0.000013	48.703300	1
0	161043	163276	0	0	0	1	115	132	1.000000	0.000013	50.701740	2
0	126065	129970	0	0	0	1	112	119	1.000000	0.000013	49.136288	2
0	115806	121929	0	0	0	1	113	110	1.000000	0.000013	48.703491	2
1	148774	158864	0	0	0	0	127	121	1.000000	0.000013	50.516850	1
0	121286	121932	0	0	0	1	96	105	1.000000	0.000013	48.703568	1
0	121267	121933	0	0	0	1	125	134	1.000000	0.000013	48.703636	6
1	122848	134799	0	0	0	0	109	104	1.000000	0.000013	49.379799	1
0	103724	121935	0	0	0	1	116	122	1.000000	0.000013	48.703648	3
0	111485	121939	0	0	0	1	104	102	1.000000	0.000013	48.703735	3
0	121452	121941	0	0	0	1	114	114	1.000000	0.000013	48.703800	1
0	119571	121947	0	0	0	1	121	117	1.000000	0.000013	48.704014	1
1	143891	154423	0	0	0	0	129	128	1.000000	0.000013	50.319782	1
1	157098	158346	0	0	0	0	88	107	1.000000	0.000013	50.495678	1
0	118708	121951	0	0	0	1	101	111	1.000000	0.000013	48.704109	4
1	121849	131156	0	0	0	0	85	109	1.000000	0.000013	49.199699	1
0	92044	121954	0	0	0	1	96	100	1.000000	0.000013	48.704273	1
1	114630	126596	0	0	0	0	99	119	1.000000	0.000013	48.956711	1
0	103462	121967	0	0	0	1	102	103	1.000000	0.000013	48.704960	7
0	113051	121970	0	0	0	1	109	134	1.000000	0.000013	48.705235	1
0	107127	121972	0	0	0	1	115	131	1.000000	0.000013	48.705391	1
1	111696	149673	0	0	0	0	102	122	1.000000	0.000013	50.105186	1
0	149439	153095	0	0	0	1	92	129	1.000000	0.000013	50.255569	2
0	121812	121979	0	0	0	1	128	109	1.000000	0.000013	48.705952	9
0	121812	121980	0	0	0	1	125	109	1.000000	0.000013	48.705952	14
0	78998	121982	0	0	0	1	111	98	1.000000	0.000013	48.706074	14
0	104365	121983	0	0	0	1	103	116	1.000000	0.000013	48.706074	9
0	133776	144804	0	0	0	1	108	113	1.000000	0.000013	49.878036	1
0	133310	133779	0	0	0	1	107	123	1.000000	0.000013	49.329887	2
1	136210	150992	0	0	0	0	100	134	1.000000	0.000013	50.164806	1
1	115382	121994	0	0	0	1	105	105	1.000000	0.000013	48.706570	1
0	115382	121995	0	0	0	1	102	105	1.000000	0.000013	48.706570	3
0	108828	121998	0	0	0	1	109	121	1.000000	0.000013	48.706619	2
0	133859	139794	0	0	0	1	90	110	1.000000	0.000013	49.630959	2
0	114861	122003	0	0	0	1	95	100	1.000000	0.000013	48.706726	3
1	140913	143754	0	0	0	0	133	125	1.000000	0.000013	49.827267	1
0	104082	139038	0	0	0	1	105	123	1.000000	0.000013	49.595402	3
0	124648	126672	0	0	0	1	130	115	1.000000	0.000013	48.960670	2
0	104462	122010	0	0	0	1	124	106	1.000000	0.000013	48.707668	3
0	122152	128925	0	0	0	1	121	123	1.000000	0.000013	49.078720	4
0	111146	122013	0	0	0	1	116	115	1.000000	0.000013	48.707836	2
0	111146	122014	0	0	0	1	117	114	1.000000	0.000013	48.707836	5
0	123163	125558	0	0	0	1	124	118	1.000000	0.000013	48.901791	1
0	97279	122018	0	0	0	1	103	110	1.000000	0.000013	48.708256	4
0	124927	126073	0	0	0	1	100	99	1.000000	0.000013	48.930634	6
0	102589	122020	0	0	0	1	80	98	1.000000	0.000013	48.708466	2
0	139121	139731	0	0	0	1	75	98	1.000000	0.000013	49.627800	5
0	113145	127615	0	0	0	1	100	109	1.000000	0.000013	49.011227	1
1	154776	160940	0	0	0	0	92	118	1.000000	0.000013	50.603710	1
0	117377	122030	0	0	0	1	111	117	1.000000	0.000013	48.708870	5
0	117377	122031	0	0	0	1	110	118	1.000000	0.000013	48.708870	3
0	119465	122037	0	0	0	1	88	106	1.000000	0.000013	48.709030	1
1	142667	155688	0	0	0	0	105	98	1.000000	0.000013	50.376183	1
0	112467	122039	0	0	0	1	126	120	1.000000	0.000013	48.709087	7
0	114951	122040	0	0	0	1	134	127	1.000000	0.000013	48.709282	1
0	111681	122723	0	0	0	1	108	113	1.000000	0.000013	48.745106	1
0	124667	126757	0	0	0	1	114	119	1.000000	0.000013	48.964680	1
0	101415	143300	0	0	0	1	108	127	1.000000	0.000013	49.804527	3
0	112529	122049	0	0	0	1	111	138	1.000000	0.000013	48.709469	1
0	115914	122052	0	0	0	1	108	108	1.000000	0.000013	48.709515	3
1	156329	160972	0	0	0	1	93	117	1.000000	0.000013	50.604980	3
0	120100	122056	0	0	0	1	83	102	1.000000	0.000013	48.709656	3
0	140387	147754	0	0	0	1	101	107	1.000000	0.000013	50.020763	2
0	121689	122061	0	0	0	1	112	114	1.000000	0.000013	48.709908	6
0	153176	155128	0	0	0	1	115	119	1.000000	0.000013	50.352283	1
0	111125	122068	0	0	0	1	113	118	1.000000	0.000013	48.710049	5
0	152823	155726	0	0	0	1	134	125	1.000000	0.000013	50.378063	1
0	116748	122070	0	0	0	1	89	104	1.000000	0.000013	48.710068	8
0	118130	122071	0	0	0	1	86	86	1.000000	0.000013	48.710079	1
1	138227	159417	0	0	0	0	97	117	1.000000	0.000013	50.539032	1
0	131943	133005	0	0	0	1	95	114	1.000000	0.000013	49.293247	2
0	114988	122078	0	0	0	1	104	110	1.000000	0.000013	48.710171	3
0	114988	122079	0	0	0	1	104	113	1.000000	0.000013	48.710171	2
0	115348	122087	0	0	0	1	111	109	1.000000	0.000013	48.710613	4
0	113359	122088	0	0	0	1	127	102	1.000000	0.000013	48.710663	8
0	113359	122089	0	0	0	1	128	102	1.000000	0.000013	48.710663	3
0	111731	122091	0	0	0	1	100	109	1.000000	0.000013	48.710701	4
0	117302	123248	0	0	0	1	73	99	1.000000	0.000013	48.773682	1
0	113643	122096	0	0	0	1	94	101	1.000000	0.000013	48.710777	1
0	113413	122097	0	0	0	1	81	107	1.000000	0.000013	48.710781	2
0	128398	147029	0	0	0	1	82	110	1.000000	0.000013	49.982975	1
0	120531	122102	0	0	0	1	94	97	1.000000	0.000013	48.711304	7
0	103752	122103	0	0	0	1	118	115	1.000000	0.000013	48.711319	4
0	119063	122105	0	0	0	1	107	114	1.000000	0.000013	48.711327	7
0	111423	122109	0	0	0	1	79	114	1.000000	0.000013	48.711510	14
1	150688	160570	0	0	0	0	112	113	1.000000	0.000013	50.587555	1
0	112781	122117	0	0	0	1	95	104	1.000000	0.000013	48.711952	1
0	133834	134996	0	0	0	1	107	116	1.000000	0.000013	49.391350	2
0	104879	123742	0	0	0	1	111	99	1.000000	0.000013	48.799225	1
0	117903	122122	0	0	0	1	66	99	1.000000	0.000013	48.712288	4
0	117123	128273	0	0	0	1	82	95	1.000000	0.000013	49.044899	2
0	120386	122124	0	0	0	1	93	115	1.000000	0.000013	48.712296	1
0	95202	122126	0	0	0	1	99	111	1.000000	0.000013	48.712532	3
0	91045	122128	0	0	0	1	73	101	1.000000	0.000013	48.712593	1
0	137477	140121	0	0	0	1	93	102	1.000000	0.000013	49.647617	1
0	104682	122130	0	0	0	1	109	121	1.000000	0.000013	48.712643	1
0	107583	122132	0	0	0	1	104	92	1.000000	0.000013	48.712662	1
0	130030	132364	0	0	0	1	94	135	1.000000	0.000013	49.261951	2
0	132023	132818	0	0	0	1	100	131	1.000000	0.000013	49.284245	1
0	117810	122137	0	0	0	1	98	120	1.000000	0.000013	48.712898	9
0	116900	122138	0	0	0	1	90	108	1.000000	0.000013	48.712925	1
0	130488	159056	0	0	0	1	105	99	1.000000	0.000013	50.524532	2
0	126799	134092	0	0	0	1	109	120	1.000000	0.000013	49.345646	4
0	102396	122147	0	0	0	1	97	122	1.000000	0.000013	48.713451	1
0	121901	122149	0	0	0	1	93	105	1.000000	0.000013	48.713505	2
0	109653	122151	0	0	0	1	113	118	1.000000	0.000013	48.713509	7
0	122051	134149	0	0	0	1	109	109	1.000000	0.000013	49.348377	3
1	161320	165135	0	0	0	0	102	103	1.000000	0.000013	50.779224	1
0	119029	122161	0	0	0	1	139	121	1.000000	0.000013	48.714092	2
0	139078	143458	0	0	0	1	101	90	1.000000	0.000013	49.812603	1
0	110724	122163	0	0	0	1	80	95	1.000000	0.000013	48.714127	2
0	110724	122164	0	0	0	1	81	96	1.000000	0.000013	48.714127	1
