Generation	Size	Frequency	Count
44.134197	31	0.006200	56
44.134197	52	0.010400	12
44.134197	32	0.006400	22
44.134197	62	0.012400	15
44.134197	106	0.021200	4
44.134197	11	0.002200	218
44.134197	146	0.029200	2
44.134197	19	0.003800	70
44.134197	43	0.008600	74
44.134197	179	0.035800	1
44.134197	90	0.018000	1
44.134197	114	0.022800	9
44.134197	28	0.005600	37
44.134197	77	0.015400	5
44.134197	21	0.004200	79
44.134197	39	0.007800	8
44.134197	37	0.007400	23
44.134197	104	0.020800	6
44.134197	117	0.023400	5
44.134197	42	0.008400	23
44.134197	23	0.004600	45
44.134197	16	0.003200	90
44.134197	45	0.009000	17
44.134197	15	0.003000	125
44.134197	74	0.014800	6
44.134197	55	0.011000	9
44.134197	140	0.028000	1
44.134197	132	0.026400	4
44.134197	59	0.011800	12
44.134197	33	0.006600	54
44.134197	25	0.005000	27
44.134197	149	0.029800	2
44.134197	109	0.021800	5
44.134197	14	0.002800	98
44.134197	72	0.014400	5
44.134197	61	0.012200	7
44.134197	44	0.008800	13
44.134197	84	0.016800	8
44.134197	69	0.013800	2
44.134197	29	0.005800	30
44.134197	81	0.016200	6
44.134197	103	0.020600	1
44.134197	50	0.010000	7
44.134197	97	0.019400	1
44.134197	107	0.021400	1
48.774967	1	0.000100	14006
48.774967	2	0.000200	6002
48.774967	3	0.000300	3655
48.774967	4	0.000400	2274
48.774967	5	0.000500	1662
48.774967	6	0.000600	1367
48.774967	7	0.000700	1057
48.774967	8	0.000800	790
48.774967	9	0.000900	695
48.774967	10	0.001000	619
48.774967	10000	1.000000	1
48.774967	8465	0.846500	2
48.774967	1535	0.153500	15
48.774967	7834	0.783400	1
48.774967	631	0.063100	9
48.774967	3696	0.369600	3
48.774967	4138	0.413800	6
48.774967	3002	0.300200	1
48.774967	694	0.069400	29
48.774967	745	0.074500	30
48.774967	2257	0.225700	5
48.774967	1709	0.170900	11
48.774967	548	0.054800	26
48.774967	2401	0.240100	25
48.774967	100	0.010000	26
48.774967	1737	0.173700	23
48.774967	531	0.053100	24
48.774967	1157	0.115700	5
48.774967	378	0.037800	4
48.774967	212	0.021200	19
48.774967	1585	0.158500	1
48.774967	42	0.004200	102
48.774967	58	0.005800	49
48.774967	14	0.001400	372
48.774967	1340	0.134000	3
48.774967	124	0.012400	39
48.774967	245	0.024500	21
48.774967	166	0.016600	8
48.774967	1029	0.102900	3
48.774967	128	0.012800	35
48.774967	1212	0.121200	9
48.774967	1326	0.132600	1
48.774967	78	0.007800	46
48.774967	114	0.011400	28
48.774967	1004	0.100400	10
48.774967	25	0.002500	153
48.774967	18	0.001800	291
48.774967	192	0.019200	10
48.774967	1545	0.154500	5
48.774967	88	0.008800	43
48.774967	688	0.068800	4
48.774967	279	0.027900	18
48.774967	433	0.043300	4
48.774967	252	0.025200	13
48.774967	687	0.068700	8
48.774967	417	0.041700	2
48.774967	634	0.063400	2
48.774967	97	0.009700	9
48.774967	227	0.022700	13
48.774967	1091	0.109100	3
48.774967	48	0.004800	76
48.774967	525	0.052500	6
48.774967	1497	0.149700	3
48.774967	54	0.005400	47
48.774967	2304	0.230400	3
48.774967	406	0.040600	5
48.774967	103	0.010300	11
48.774967	434	0.043400	4
48.774967	158	0.015800	7
48.774967	476	0.047600	1
48.774967	422	0.042200	5
48.774967	51	0.005100	37
48.774967	60	0.006000	63
48.774967	43	0.004300	69
48.774967	190	0.019000	7
48.774967	674	0.067400	1
48.774967	99	0.009900	33
48.774967	240	0.024000	22
48.774967	293	0.029300	7
48.774967	140	0.014000	16
48.774967	497	0.049700	5
48.774967	288	0.028800	9
48.774967	310	0.031000	3
48.774967	388	0.038800	5
48.774967	646	0.064600	2
48.774967	1882	0.188200	1
48.774967	101	0.010100	14
48.774967	91	0.009100	20
48.774967	228	0.022800	5
48.774967	94	0.009400	18
48.774967	208	0.020800	9
48.774967	699	0.069900	5
48.774967	210	0.021000	4
48.774967	355	0.035500	5
48.774967	1527	0.152700	2
48.774967	26	0.002600	130
48.774967	543	0.054300	2
48.774967	137	0.013700	1
48.774967	119	0.011900	11
48.774967	132	0.013200	15
48.774967	75	0.007500	20
48.774967	57	0.005700	22
48.774967	29	0.002900	104
48.774967	184	0.018400	11
48.774967	305	0.030500	1
48.774967	221	0.022100	12
48.774967	22	0.002200	178
48.774967	346	0.034600	3
48.774967	90	0.009000	9
48.774967	64	0.006400	17
48.774967	326	0.032600	4
48.774967	181	0.018100	17
48.774967	215	0.021500	16
48.774967	177	0.017700	17
48.774967	1350	0.135000	1
48.774967	466	0.046600	2
48.774967	28	0.002800	91
48.774967	339	0.033900	1
48.774967	95	0.009500	35
48.774967	133	0.013300	4
48.774967	156	0.015600	13
48.774967	204	0.020400	8
48.774967	185	0.018500	8
48.774967	63	0.006300	13
48.774967	151	0.015100	6
48.774967	118	0.011800	9
48.774967	217	0.021700	3
48.774967	438	0.043800	1
48.774967	400	0.040000	1
48.774967	244	0.024400	5
48.774967	134	0.013400	13
48.774967	81	0.008100	27
48.774967	24	0.002400	128
48.774967	16	0.001600	290
48.774967	301	0.030100	1
48.774967	313	0.031300	5
48.774967	77	0.007700	38
48.774967	398	0.039800	1
48.774967	364	0.036400	19
48.774967	579	0.057900	3
48.774967	23	0.002300	178
48.774967	19	0.001900	227
48.774967	220	0.022000	12
48.774967	56	0.005600	31
48.774967	441	0.044100	2
48.774967	458	0.045800	1
48.774967	34	0.003400	85
48.774967	70	0.007000	20
48.774967	82	0.008200	4
48.774967	149	0.014900	13
48.774967	80	0.008000	18
48.774967	173	0.017300	7
